trend_id,week,combined_signal,lag_1,lag_2,lag_4,lag_8,roll_mean_4,roll_std_4,roll_mean_12,roll_mean_52,roll_std_52,novelty,is_ss,is_aw
color_teal,2020-12-08,0.375,0.375,0.5,0.5,0.0,0.5,0.1767766952966369,0.2604166666666667,,,,0,1
color_teal,2020-12-15,0.25,0.375,0.375,0.75,0.0,0.375,0.10206207261596578,0.28125,,,,0,1
color_teal,2020-12-22,0.5,0.25,0.375,0.5,0.0,0.375,0.10206207261596578,0.3229166666666667,,,,0,1
color_teal,2020-12-29,0.5,0.5,0.25,0.375,0.625,0.40625,0.11967838846954229,0.3645833333333333,,,,0,1
color_teal,2021-01-05,0.5,0.5,0.5,0.375,0.5,0.4375,0.125,0.40625,,,,0,1
color_teal,2021-01-12,0.5,0.5,0.5,0.25,0.75,0.5,0.0,0.4479166666666667,,,,0,1
color_teal,2021-01-19,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.4895833333333333,,,,0,1
color_teal,2021-01-26,0.5,0.5,0.5,0.5,0.375,0.5,0.0,0.4791666666666667,,,,0,1
color_teal,2021-02-02,0.125,0.5,0.5,0.5,0.375,0.40625,0.18750000000000003,0.4479166666666667,,,,0,1
color_teal,2021-02-09,0.375,0.125,0.5,0.5,0.25,0.375,0.1767766952966369,0.4166666666666667,,,,0,1
color_teal,2021-02-16,0.375,0.375,0.125,0.5,0.5,0.34375,0.15728821740147397,0.40625,,,,0,1
color_teal,2021-02-23,0.375,0.375,0.375,0.5,0.5,0.3125,0.125,0.40625,,,,0,1
color_teal,2021-03-02,0.375,0.375,0.375,0.125,0.5,0.375,0.0,0.40625,,,,0,1
color_teal,2021-03-09,0.625,0.375,0.375,0.375,0.5,0.4375,0.125,0.4375,,,,1,0
color_teal,2021-03-16,0.75,0.625,0.375,0.375,0.5,0.53125,0.18750000000000003,0.4583333333333333,,,,1,0
color_teal,2021-03-23,0.625,0.75,0.625,0.375,0.5,0.59375,0.15728821740147397,0.46875,,,,1,0
color_teal,2021-03-30,0.625,0.625,0.75,0.375,0.125,0.65625,0.06250000000000004,0.4791666666666667,,,,1,0
color_teal,2021-04-06,0.625,0.625,0.625,0.625,0.375,0.65625,0.06250000000000004,0.4895833333333333,,,,1,0
color_teal,2021-04-13,0.625,0.625,0.625,0.75,0.375,0.625,0.0,0.5,,,,1,0
color_teal,2021-04-20,0.625,0.625,0.625,0.625,0.375,0.625,0.0,0.5104166666666666,,,,1,0
color_teal,2021-04-27,0.5,0.625,0.625,0.625,0.375,0.59375,0.06250000000000004,0.5416666666666666,,,,1,0
color_teal,2021-05-04,0.5,0.5,0.625,0.625,0.625,0.5625,0.07216878364870327,0.5520833333333334,,,,1,0
color_teal,2021-05-11,0.625,0.5,0.5,0.625,0.75,0.5625,0.07216878364870327,0.5729166666666666,,,,1,0
color_teal,2021-05-18,0.5,0.625,0.5,0.625,0.625,0.53125,0.06250000000000004,0.5833333333333334,,,,1,0
color_teal,2021-05-25,0.625,0.5,0.625,0.5,0.625,0.5625,0.07216878364870327,0.6041666666666666,,,,1,0
color_teal,2021-06-01,0.375,0.625,0.5,0.5,0.625,0.53125,0.1196783884695423,0.5833333333333334,,,,1,0
color_teal,2021-06-08,0.5,0.375,0.625,0.625,0.625,0.5,0.1020620726159658,0.5625,,,,1,0
color_teal,2021-06-15,0.5,0.5,0.375,0.5,0.625,0.5,0.1020620726159658,0.5520833333333334,,,,1,0
color_teal,2021-06-22,0.5,0.5,0.5,0.625,0.5,0.46875,0.06250000000000007,0.5416666666666666,,,,1,0
color_teal,2021-06-29,0.5,0.5,0.5,0.375,0.5,0.5,0.0,0.53125,,,,1,0
color_teal,2021-07-06,0.5,0.5,0.5,0.5,0.625,0.5,0.0,0.5208333333333334,,,,1,0
color_teal,2021-07-13,0.625,0.5,0.5,0.5,0.5,0.53125,0.06250000000000007,0.5208333333333334,,,,1,0
color_teal,2021-07-20,0.5,0.625,0.5,0.5,0.625,0.53125,0.06250000000000007,0.5208333333333334,,,,1,0
color_teal,2021-07-27,0.625,0.5,0.625,0.5,0.375,0.5625,0.07216878364870329,0.53125,0.43028846153846156,0.2565483814431815,0.7589661513639118,1,0
color_teal,2021-08-03,0.625,0.625,0.5,0.5,0.5,0.59375,0.06250000000000006,0.53125,0.4423076923076923,0.2505649724719405,0.729121493562493,1,0
color_teal,2021-08-10,0.625,0.625,0.625,0.625,0.5,0.59375,0.06250000000000006,0.5416666666666666,0.4543269230769231,0.24383180647563285,0.6999623170169585,1,0
color_teal,2021-08-17,0.5,0.625,0.625,0.5,0.5,0.59375,0.06250000000000006,0.53125,0.4639423076923077,0.23527275897591463,0.1532591036522188,1,0
color_teal,2021-08-24,0.625,0.5,0.625,0.625,0.5,0.59375,0.06250000000000006,0.5520833333333334,0.47596153846153844,0.22692323670009978,0.6567791956830344,1,0
color_teal,2021-08-31,0.625,0.625,0.5,0.625,0.5,0.59375,0.06250000000000006,0.5625,0.46875,0.2156201157446251,0.7246540923872073,1,0
color_teal,2021-09-07,0.625,0.625,0.625,0.625,0.625,0.59375,0.06250000000000006,0.5729166666666666,0.47115384615384615,0.21666956721576314,0.7100496627793679,0,1
color_teal,2021-09-14,0.6666666666666666,0.625,0.625,0.5,0.5,0.6354166666666666,0.02083333333333352,0.5868055555555556,0.46474358974358976,0.20535197071202962,0.9833023527343522,0,1
color_teal,2021-09-21,0.5,0.6666666666666666,0.625,0.625,0.625,0.6041666666666666,0.07216878364870326,0.5868055555555556,0.4743589743589744,0.19458803862588658,0.1317708205001851,0,1
color_teal,2021-09-28,0.16666666666666666,0.5,0.6666666666666666,0.625,0.625,0.4895833333333333,0.22662734544556554,0.5590277777777778,0.47756410256410253,0.18787843771207738,-1.6547797502931374,0,1
color_teal,2021-10-05,0.6666666666666666,0.16666666666666666,0.5,0.625,0.625,0.5,0.23570226039551584,0.5625,0.49038461538461536,0.1770874921878779,0.9954517290220372,0,1
color_teal,2021-10-12,0.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.45833333333333337,0.2097176232019653,0.5625,0.5,0.1629487268489675,0.0,0,1
color_teal,2021-10-19,0.5,0.5,0.6666666666666666,0.5,0.625,0.45833333333333337,0.2097176232019653,0.5520833333333334,0.5096153846153846,0.14681981583139342,-0.06549105442916336,0,1
color_teal,2021-10-26,0.2,0.5,0.5,0.16666666666666666,0.625,0.4666666666666667,0.19436506316151,0.5166666666666667,0.5134615384615384,0.13538207296849514,-2.315384373077962,0,1
color_teal,2021-11-02,0.4,0.2,0.5,0.6666666666666666,0.625,0.4,0.14142135623730953,0.4979166666666666,0.5091346153846155,0.13534289962028678,-0.8063564094196535,0,1
color_teal,2021-11-09,0.4,0.4,0.2,0.5,0.6666666666666666,0.37500000000000006,0.1258305739211792,0.4895833333333333,0.5072115384615384,0.13618307600818413,-0.787260361690134,0,1
color_teal,2021-11-16,0.8,0.4,0.4,0.5,0.5,0.45,0.2516611478423584,0.5041666666666667,0.5081730769230769,0.13809403651521648,2.1132478152416025,0,1
color_teal,2021-11-23,0.4,0.8,0.4,0.2,0.16666666666666666,0.5,0.20000000000000004,0.48541666666666666,0.50625,0.1389040024456636,-0.7649167580800706,0,1
color_teal,2021-11-30,0.4,0.4,0.8,0.4,0.6666666666666666,0.5,0.20000000000000004,0.4666666666666666,0.5067307692307692,0.13848344542076468,-0.7707113881790684,0,1
color_teal,2021-12-07,0.2,0.4,0.4,0.4,0.5,0.45,0.2516611478423584,0.42777777777777776,0.5033653846153846,0.1437728821930534,-2.1100320024050414,0,1
color_teal,2021-12-14,0.0,0.2,0.4,0.8,0.5,0.25,0.19148542155126763,0.38611111111111107,0.4985576923076923,0.15606581653262525,-3.19453484555303,0,1
color_teal,2021-12-21,0.2,0.0,0.2,0.4,0.2,0.2,0.16329931618554522,0.3888888888888889,0.49278846153846156,0.16146312270909546,-1.8133457027994333,0,1
color_teal,2021-12-28,0.6,0.2,0.0,0.4,0.4,0.25,0.2516611478423583,0.3833333333333333,0.4947115384615385,0.1621447755256596,0.6493484637280281,0,1
color_teal,2022-01-04,0.6,0.6,0.2,0.2,0.4,0.35,0.30000000000000004,0.39166666666666666,0.4966346153846154,0.162800414580034,0.6349208891581074,0,1
color_teal,2022-01-11,0.2,0.6,0.6,0.0,0.8,0.4,0.23094010767585033,0.3666666666666667,0.4908653846153846,0.16791411929322433,-1.7322270700489837,0,1
color_teal,2022-01-18,0.4,0.2,0.6,0.2,0.4,0.44999999999999996,0.19148542155126766,0.3833333333333333,0.48894230769230773,0.16837944390337772,-0.528225447846951,0,1
color_teal,2022-01-25,0.4,0.4,0.2,0.6,0.4,0.4,0.16329931618554525,0.38333333333333336,0.48701923076923076,0.16882115188054062,-0.5154521769603501,0,1
color_teal,2022-02-01,0.6,0.4,0.4,0.6,0.2,0.39999999999999997,0.16329931618554525,0.39999999999999997,0.49615384615384617,0.16154265119420247,0.6428404661903941,0,1
color_teal,2022-02-08,0.6,0.6,0.4,0.2,0.0,0.5,0.11547005383792526,0.38333333333333336,0.5004807692307692,0.16124695755973997,0.6171851652777695,0,1
color_teal,2022-02-15,1.0,0.6,0.6,0.4,0.2,0.65,0.25166114784235843,0.43333333333333335,0.5125,0.17446229249688333,2.794300076129109,0,1
color_teal,2022-02-22,0.8,1.0,0.6,0.4,0.6,0.75,0.19148542155126785,0.46666666666666673,0.520673076923077,0.17781727286433427,1.570864950331179,0,1
color_teal,2022-03-01,0.8,0.8,1.0,0.6,0.6,0.8,0.16329931618554552,0.5166666666666667,0.5288461538461539,0.18073365930515597,1.5002952172607036,0,1
color_teal,2022-03-08,1.0,0.8,0.8,0.6,0.2,0.9,0.11547005383792576,0.6,0.5360576923076923,0.19178897173255396,2.419024937055512,1,0
color_teal,2022-03-15,1.0,1.0,0.8,1.0,0.4,0.9,0.11547005383792576,0.6666666666666666,0.5408653846153846,0.20020590990272993,2.2933119872154326,1,0
color_teal,2022-03-22,1.0,1.0,1.0,0.8,0.4,0.9500000000000001,0.10000000000000077,0.7000000000000001,0.5480769230769231,0.2098189863637537,2.1538712134741087,1,0
color_teal,2022-03-29,1.0,1.0,1.0,0.8,0.6,1.0,0.0,0.7333333333333334,0.5552884615384616,0.21876826936566238,2.0327972503426617,1,0
color_teal,2022-04-05,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.8000000000000002,0.5625,0.2271322352454223,1.9261906950419394,1,0
color_teal,2022-04-12,0.8,1.0,1.0,1.0,1.0,0.95,0.10000000000000077,0.8333333333333334,0.5658653846153846,0.22936197628181884,1.020808322980807,1,0
color_teal,2022-04-19,1.0,0.8,1.0,1.0,0.8,0.95,0.10000000000000077,0.8833333333333333,0.573076923076923,0.23702504041516614,1.8011728818782946,1,0
color_teal,2022-04-26,1.0,1.0,0.8,1.0,0.8,0.95,0.10000000000000077,0.9166666666666666,0.5826923076923077,0.24404032709135987,1.7099948011521577,1,0
color_teal,2022-05-03,0.6666666666666666,1.0,1.0,1.0,1.0,0.8666666666666666,0.16329931618554563,0.9222222222222222,0.5858974358974358,0.2440274506725623,0.3309841995875428,1,0
color_teal,2022-05-10,1.0,0.6666666666666666,1.0,0.8,1.0,0.9166666666666666,0.16666666666666716,0.9222222222222222,0.5931089743589744,0.250656660219148,1.6233002692287621,1,0
color_teal,2022-05-17,1.0,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,0.16666666666666716,0.9388888888888888,0.602724358974359,0.25653613284683363,1.5486147509451305,1,0
color_teal,2022-05-24,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.16666666666666716,0.9555555555555554,0.6099358974358975,0.26237891938062524,1.4866442090631677,1,0
color_teal,2022-05-31,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.9555555555555554,0.6219551282051282,0.26569998830602587,1.4228260707961495,1,0
color_teal,2022-06-07,0.8,1.0,1.0,1.0,0.8,0.95,0.10000000000000074,0.9388888888888888,0.627724358974359,0.26625643053720516,0.6470290314905247,1,0
color_teal,2022-06-14,0.6,0.8,1.0,1.0,1.0,0.85,0.19148542155126785,0.9055555555555554,0.6296474358974359,0.26567633439131555,-0.11159230969430564,1,0
color_teal,2022-06-21,0.5,0.6,0.8,1.0,1.0,0.725,0.2217355782608345,0.8638888888888889,0.6296474358974359,0.26567633439131555,-0.48799015428482834,1,0
color_teal,2022-06-28,0.5,0.5,0.6,1.0,0.6666666666666666,0.6,0.14142135623730923,0.8222222222222223,0.6296474358974359,0.26567633439131555,-0.48799015428482834,1,0
color_teal,2022-07-05,0.5,0.5,0.5,0.8,1.0,0.525,0.04999999999999862,0.7972222222222222,0.6296474358974359,0.26567633439131555,-0.48799015428482834,1,0
color_teal,2022-07-12,0.5,0.5,0.5,0.6,1.0,0.5,0.0,0.7555555555555555,0.6272435897435897,0.2662840156174488,-0.4778491452845684,1,0
color_teal,2022-07-19,0.6,0.5,0.5,0.5,1.0,0.5249999999999999,0.04999999999999862,0.7222222222222223,0.6291666666666667,0.26570752754876686,-0.10976981655720583,1,0
color_teal,2022-07-26,0.5,0.6,0.5,0.5,1.0,0.5249999999999999,0.04999999999999862,0.7083333333333334,0.6267628205128205,0.266310712893625,-0.4759959472132036,1,0
color_teal,2022-08-02,0.5,0.5,0.6,0.5,0.8,0.5249999999999999,0.04999999999999862,0.6666666666666666,0.6243589743589744,0.2668904603918341,-0.46595511023676955,1,0
color_teal,2022-08-09,0.5,0.5,0.5,0.5,0.6,0.5249999999999999,0.04999999999999862,0.625,0.6219551282051282,0.26744692246283536,-0.45599749896571606,1,0
color_teal,2022-08-16,0.4,0.5,0.5,0.6,0.5,0.475,0.049999999999998226,0.5750000000000001,0.6200320512820513,0.2686976357020574,-0.8188834631472085,1,0
color_teal,2022-08-23,0.5,0.4,0.5,0.5,0.5,0.475,0.049999999999998226,0.5333333333333333,0.6176282051282052,0.2692109721228176,-0.4369368891755449,1,0
color_teal,2022-08-30,0.5,0.5,0.4,0.5,0.5,0.475,0.049999999999998226,0.5083333333333334,0.615224358974359,0.2697014868909174,-0.42722922989940004,1,0
color_teal,2022-09-06,0.5,0.5,0.5,0.5,0.5,0.475,0.049999999999998226,0.5,0.6128205128205129,0.27016930431019215,-0.41759189738811786,0,1
color_teal,2022-09-13,0.4,0.5,0.5,0.4,0.6,0.47500000000000003,0.049999999999998226,0.49166666666666664,0.6076923076923076,0.2716539661504858,-0.7645473021097243,0,1
color_teal,2022-09-20,0.3,0.4,0.5,0.5,0.5,0.425,0.09574271077563269,0.4749999999999999,0.6038461538461538,0.27460836412070183,-1.106470859737287,0,1
color_teal,2022-09-27,0.3,0.3,0.4,0.5,0.5,0.375,0.09574271077563251,0.4583333333333333,0.6064102564102565,0.27104562009302186,-1.1304748446944937,0,1
color_teal,2022-10-04,0.3,0.3,0.3,0.5,0.5,0.325,0.049999999999997144,0.44166666666666665,0.5993589743589743,0.27419840665871525,-1.0917604406061159,0,1
color_teal,2022-10-11,0.2,0.3,0.3,0.4,0.4,0.275,0.04999999999999678,0.4083333333333334,0.5935897435897436,0.27943597577093215,-1.4085149240192112,0,1
color_teal,2022-10-18,0.2,0.2,0.3,0.3,0.5,0.25,0.05773502691895964,0.3833333333333333,0.5878205128205128,0.2844578872043459,-1.3633670532698123,0,1
color_teal,2022-10-25,0.2,0.2,0.2,0.3,0.5,0.225,0.04999999999999645,0.35833333333333334,0.5878205128205128,0.2844578872043459,-1.3633670532698123,0,1
color_teal,2022-11-01,0.1,0.2,0.2,0.3,0.5,0.17500000000000002,0.04999999999999613,0.325,0.582051282051282,0.2913017540550273,-1.654817637333568,0,1
color_teal,2022-11-08,0.1,0.1,0.2,0.2,0.4,0.15000000000000002,0.057735026918959084,0.3,0.5762820512820513,0.2978745724883939,-1.5989348996939772,0,1
color_teal,2022-11-15,0.4,0.1,0.1,0.2,0.3,0.2,0.1414213562373082,0.2916666666666667,0.5685897435897436,0.2971479141029035,-0.5673596718030488,0,1
color_teal,2022-11-22,0.2,0.4,0.1,0.2,0.3,0.2,0.1414213562373082,0.26666666666666666,0.5647435897435897,0.30064661335807585,-1.2131970636768026,0,1
color_teal,2022-11-29,0.2,0.2,0.4,0.1,0.3,0.225,0.12583057392117775,0.2416666666666667,0.5608974358974359,0.30405546118946025,-1.1869460699658694,0,1
color_teal,2022-12-06,0.2,0.2,0.2,0.1,0.2,0.25,0.09999999999999827,0.22499999999999998,0.5608974358974359,0.30405546118946025,-1.1869460699658694,0,1
color_teal,2022-12-13,0.0,0.2,0.2,0.4,0.2,0.15000000000000002,0.09999999999999795,0.19999999999999998,0.5608974358974359,0.30405546118946025,-1.8447208014567242,0,1
color_teal,2022-12-20,0.2222222222222222,0.0,0.2,0.2,0.2,0.15555555555555556,0.1042314613294076,0.19351851851851853,0.5613247863247863,0.30355347566102614,-1.1171098016486734,0,1
color_teal,2022-12-27,0.0,0.2222222222222222,0.0,0.2,0.1,0.10555555555555556,0.12222222222222043,0.1685185185185185,0.5497863247863248,0.31330142751241014,-1.7548158889564311,0,1
color_teal,2023-01-03,0.3333333333333333,0.0,0.2222222222222222,0.2,0.1,0.1388888888888889,0.1666666666666654,0.17962962962962967,0.5446581196581197,0.3146429651522555,-0.6716335944485297,0,1
color_teal,2023-01-10,0.2222222222222222,0.3333333333333333,0.0,0.0,0.4,0.19444444444444442,0.13981174880130878,0.18148148148148147,0.5450854700854701,0.3141804203576888,-1.027636434084713,0,1
color_teal,2023-01-17,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2,0.19444444444444442,0.13981174880130878,0.18333333333333335,0.5416666666666667,0.31674692252120185,-1.0085163287246959,0,1
color_teal,2023-01-24,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2,0.25,0.05555555555555236,0.1935185185185185,0.5382478632478633,0.3192554690558861,-0.9898832460734984,0,1
color_teal,2023-01-31,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2,0.25,0.05555555555555236,0.21296296296296294,0.5331196581196581,0.32038383528278686,-0.6235842828537185,0,1
color_teal,2023-02-07,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.24999999999999997,0.05555555555555236,0.19814814814814816,0.5258547008547009,0.32310914787731587,-0.9397210809025017,0,1
color_teal,2023-02-14,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.24999999999999997,0.05555555555555236,0.20000000000000004,0.510897435897436,0.3187020577593143,-0.9057839626107435,0,1
color_teal,2023-02-21,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.27777777777777773,0.06415002990995576,0.2111111111111111,0.5019230769230769,0.31696730104074505,-0.5318837069448632,0,1
color_teal,2023-02-28,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.06415002990995576,0.2222222222222222,0.4929487179487179,0.31496238125093995,-0.5067760266310605,0,1
color_teal,2023-03-07,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3055555555555555,0.055555555555552624,0.24999999999999997,0.4801282051282051,0.30739562046695396,-0.4775437954982475,1,0
color_teal,2023-03-14,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3611111111111111,0.055555555555552846,0.26851851851851855,0.46944444444444444,0.29849842074882493,-0.08375253662492249,1,0
color_teal,2023-03-21,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3611111111111111,0.055555555555552846,0.2962962962962963,0.4566239316239316,0.2894435735302728,-0.4259572819700075,1,0
color_teal,2023-03-28,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3611111111111111,0.055555555555552846,0.2962962962962963,0.44380341880341884,0.27949719233051573,-0.39524577743952716,1,0
color_teal,2023-04-04,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.36111111111111105,0.055555555555552846,0.3055555555555555,0.430982905982906,0.2685602390108095,-0.36360398190604204,1,0
color_teal,2023-04-11,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.36111111111111105,0.055555555555552846,0.324074074074074,0.4241452991452991,0.26345856351273234,0.07704872049496166,1,0
color_teal,2023-04-18,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38888888888888884,0.06415002990995616,0.34259259259259256,0.41346153846153844,0.25059924828530444,0.12363527054158206,1,0
color_teal,2023-04-25,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.06415002990995616,0.34259259259259256,0.4006410256410256,0.23666992399630662,-0.28439478446085903,1,0
color_teal,2023-05-02,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.06415002990995616,0.3518518518518518,0.3942307692307692,0.23382032781894174,-0.26044542921069835,1,0
color_teal,2023-05-09,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.0907218423253012,0.3518518518518518,0.3792735042735043,0.21869785683370205,-0.7181198920142325,1,0
color_teal,2023-05-16,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.06415002990995589,0.34259259259259256,0.3643162393162393,0.2013190169642152,-0.7058151710201296,1,0
color_teal,2023-05-23,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.25,0.05555555555555254,0.3333333333333333,0.34935897435897434,0.18103515604629936,-0.7022765865540536,1,0
color_teal,2023-05-30,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.03174603174602641,0.32936507936507936,0.33562271062271054,0.1560772432666208,-0.3197674660578206,1,0
color_teal,2023-06-06,0.4,0.2857142857142857,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.28253968253968254,0.08383196749349377,0.32566137566137565,0.327930402930403,0.14196013280262942,0.5076749023764455,1,0
color_teal,2023-06-13,0.4,0.4,0.2857142857142857,0.2222222222222222,0.4444444444444444,0.326984126984127,0.08820599358380653,0.3312169312169312,0.32408424908424904,0.1370694381759414,0.5538488475049937,1,0
color_teal,2023-06-20,0.6,0.4,0.4,0.2222222222222222,0.3333333333333333,0.4214285714285715,0.13067069270487738,0.35343915343915344,0.326007326007326,0.14025050539674216,1.9535948998116306,1,0
color_teal,2023-06-27,0.6,0.6,0.4,0.2857142857142857,0.3333333333333333,0.5,0.11547005383792398,0.37566137566137564,0.3279304029304029,0.14333469980463656,1.8981418703376276,1,0
color_teal,2023-07-04,0.6,0.6,0.6,0.4,0.2222222222222222,0.55,0.09999999999999871,0.3886243386243386,0.32985347985347985,0.14632814696427765,1.846169201926,1,0
color_teal,2023-07-11,0.6,0.6,0.6,0.4,0.2222222222222222,0.6,0.0,0.40158730158730166,0.3317765567765568,0.14923630771961455,1.7973068720654426,1,0
color_teal,2023-07-18,1.0,0.6,0.6,0.6,0.2222222222222222,0.7,0.19999999999999946,0.45714285714285713,0.3394688644688645,0.17191807694094974,3.8421272703968583,1,0
color_teal,2023-07-25,1.0,1.0,0.6,0.6,0.2857142857142857,0.8,0.23094010767584985,0.5126984126984127,0.34908424908424907,0.1936780493781021,3.3608132137070794,1,0
color_teal,2023-08-01,0.75,1.0,1.0,0.6,0.4,0.8375,0.19737865470544966,0.5566798941798942,0.35389194139194136,0.20048111151247683,1.9757874128088104,1,0
color_teal,2023-08-08,0.75,0.75,1.0,0.6,0.4,0.875,0.14433756729740574,0.6006613756613756,0.3586996336996337,0.20694692821431077,1.8908247046040592,1,0
color_teal,2023-08-15,1.0,0.75,0.75,1.0,0.6,0.875,0.14433756729740574,0.6654761904761904,0.37023809523809526,0.22521518897519,2.796267449061851,1,0
color_teal,2023-08-22,1.0,1.0,0.75,1.0,0.6,0.875,0.14433756729740574,0.725,0.3798534798534799,0.24098532056244776,2.5733788104841833,1,0
color_teal,2023-08-29,1.0,1.0,1.0,0.75,0.6,0.9375,0.12499999999999925,0.7749999999999999,0.3894688644688645,0.2554161920372278,2.39033840521673,1,0
color_teal,2023-09-05,1.0,1.0,1.0,0.75,0.6,1.0,0.0,0.8249999999999998,0.3990842490842491,0.26872365104279067,2.2361848179261234,0,1
color_teal,2023-09-12,0.6111111111111112,1.0,1.0,1.0,1.0,0.9027777777777778,0.19444444444444392,0.825925925925926,0.40314407814407816,0.27032768454902956,0.7693145914546508,0,1
color_teal,2023-09-19,0.3333333333333333,0.6111111111111112,1.0,1.0,1.0,0.7361111111111112,0.3251305530755448,0.8037037037037037,0.4037851037851038,0.27011774413149553,-0.2608187419063267,0,1
color_teal,2023-09-26,0.16666666666666666,0.3333333333333333,0.6111111111111112,1.0,0.75,0.5277777777777778,0.3643021402389996,0.7675925925925925,0.40122100122100124,0.27175014856647695,-0.8631249510939336,0,1
color_teal,2023-10-03,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.75,0.3194444444444444,0.20971762320196435,0.7314814814814815,0.39865689865689863,0.2733482828277615,-0.8486983299899203,0,1
color_teal,2023-10-10,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6111111111111112,1.0,0.20833333333333331,0.08333333333333069,0.6620370370370371,0.398015873015873,0.2738618875760553,-0.8447659787643559,0,1
color_teal,2023-10-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.16666666666666666,0.0,0.5925925925925927,0.3973748473748474,0.27437300389531694,-0.8408559755949901,0,1
color_teal,2023-10-24,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.1527777777777778,0.02777777777776954,0.5393518518518517,0.3956654456654457,0.27589945447992514,-1.0313696852331742,0,1
color_teal,2023-10-31,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,1.0,0.1388888888888889,0.03207501495497199,0.4861111111111111,0.39587912087912086,0.2756701886164188,-1.0330025533926976,0,1
color_teal,2023-11-07,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.6111111111111112,0.125,0.027777777777769342,0.41203703703703703,0.3960927960927961,0.2754405629108307,-1.0346394914945898,0,1
color_teal,2023-11-14,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.125,0.027777777777769342,0.34259259259259256,0.3916056166056166,0.2772701932250001,-0.8112626406443665,0,1
color_teal,2023-11-21,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.15277777777777776,0.05319039487534781,0.2777777777777778,0.39203296703296703,0.27698606491119165,-0.6130660192314157,0,1
color_teal,2023-11-28,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.15277777777777776,0.05319039487534781,0.2037037037037037,0.3903235653235653,0.2784647606737951,-1.0026850526226905,0,1
color_teal,2023-12-05,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.04536092116264646,0.16666666666666666,0.3896825396825397,0.2789494209220744,-0.7994849800340269,0,1
color_teal,2023-12-12,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.04536092116264646,0.15277777777777776,0.3928876678876678,0.27531803929844706,-0.8216715511114916,0,1
color_teal,2023-12-19,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1527777777777778,0.02777777777776954,0.15277777777777776,0.3918192918192918,0.27609997669725383,-0.8154749849328385,0,1
